"row_num","gen_method","b_Price_1","b_Acceleration_1","b_OpCost_1","b_hev_1","b_phev20_1","b_phev40_1","b_bev_1","b_bevRangeRel_1","b_noBEVFC_1","b_american_1","b_chinese_1","b_japanese_1","b_skorean_1","lambda_ICE_1","lambda_BEV_1","alpha_PHEV_ICE_logistic_1","b_Price_2","b_Acceleration_2","b_OpCost_2","b_hev_2","b_phev20_2","b_phev40_2","b_bev_2","b_bevRangeRel_2","b_noBEVFC_2","b_american_2","b_chinese_2","b_japanese_2","b_skorean_2","lambda_ICE_2","lambda_BEV_2","alpha_PHEV_ICE_logistic_2","class_intercept_2","b_Price_3","b_Acceleration_3","b_OpCost_3","b_hev_3","b_phev20_3","b_phev40_3","b_bev_3","b_bevRangeRel_3","b_noBEVFC_3","b_american_3","b_chinese_3","b_japanese_3","b_skorean_3","lambda_ICE_3","lambda_BEV_3","alpha_PHEV_ICE_logistic_3","class_intercept_3","b_Price_4","b_Acceleration_4","b_OpCost_4","b_hev_4","b_phev20_4","b_phev40_4","b_bev_4","b_bevRangeRel_4","b_noBEVFC_4","b_american_4","b_chinese_4","b_japanese_4","b_skorean_4","lambda_ICE_4","lambda_BEV_4","alpha_PHEV_ICE_logistic_4","class_intercept_4","LL1","LL2","LL3","LL4","LL5","LL6","LL7","LL8","LL9","LL10","LL11","LL12","gradNorm1","gradNorm2","gradNorm3","gradNorm4","gradNorm5","gradNorm6","gradNorm7","gradNorm8","gradNorm9","gradNorm10","gradNorm11","gradNorm12","stop_ef","stop_status","pruned_optima_row","end_conv","end_LL","end_ef","end_outcome_status","end_index"
43,"logit_random",-0.0795700669041592,-0.0042624781674544,-0.182976663649602,0.109172265866806,-0.0156205617362328,0.281094452178381,-0.230530437468423,0.228805095862794,0.043762739102487,-0.363705354283371,-1.76810405834797,-0.0788003763299671,-0.753693674965121,0.238284362507984,0.537353491196409,0.479260001853115,-0.0467598640917098,-0.109691020769319,-0.133133327500503,0.108902623998524,0.0247693340208769,0.129774190344601,-0.287906801422531,0.341971438586111,-0.0379636918387923,-0.0796848924507685,-1.51643586075206,-0.0926684162497768,-0.585389183284673,0.591589301927015,0.950928353103809,0.155463126551045,0.365849642129128,-0.100189566482314,-0.0530846245545101,-0.272516705180645,0.130318567815307,0.0105431456241105,-0.029091709203221,-0.202291103783566,0.544752499899483,-0.404568144079455,-0.193428102917372,-0.748791794573377,-0.0299559052959758,-0.850400941301186,0.876739055602811,0.578016162524,-0.0896203529974764,0.568609517032585,0.016151968643428,-0.283108759146577,-0.0304017716336781,0.0348769265897307,0.00846398429582522,-0.0716436779207546,-0.0227651221396905,0.145297988634443,-0.358555525550779,-0.100570199261732,0.968860542744902,-0.118660892211647,-0.214281250582611,0.347866871599108,0.0891049615386873,0.0648397735446498,0.546742864133466,-9474.69919851505,-8680.00436243372,-8459.27745241257,-8329.6975216772,-8263.88369296951,-8251.83396507177,-8249.8617190343,-8249.55501289334,-8249.31743664245,-8248.44336300446,-8243.6149141959,NA,NA,2414.04306222289,2142.62394738635,1283.15008708763,782.123237966249,424.223110172696,202.624261861863,72.7194515538557,53.1535439499929,39.9635865797848,0.212469019223453,NA,3,"test0_worse_conv",0,1,-8243.6149141959,3,"test0_worse_conv",43
44,"logit_random",0.0142038564446635,0.0961265898570262,-0.18299144104117,0.0676489644570201,0.0449065342179587,0.0773833537231807,0.0621281234871981,0.505469077100747,-0.0750399277459452,0.0624968963960097,-2.26023276473326,-0.0937301974122556,0.193695743701452,0.752764041237533,0.626277578519657,0.692638789389372,-0.074069674638705,-0.14074778499862,-0.183518817067316,-0.0110632549651855,0.0111418384762828,0.106422001786305,-0.397318123210643,0.488517091230148,-0.464128417456742,-0.15663243965328,-2.41317976177051,-0.0929434703675012,-0.246383395640024,0.4459046632424,0.535926840142347,0.203613835181194,-0.153439877714771,-0.202609843382644,-0.0323586645964376,-0.15671194339085,0.0906257519304974,0.0326473713366436,0.0284987411316224,-0.0313651967921972,0.218351883565294,-0.432672244133336,-0.154295225224429,-1.36392316837571,-0.0593293246593614,0.112909963760469,0.514489898849279,0.602690037204884,-0.217276527676033,0.318376582850957,-0.0343068871867053,-0.0981246262046152,0.0614536971161421,0.127195634308669,0.00289063735471005,0.14046384086794,-0.0615186269390089,0.70883321162499,-0.285012355093087,0.105966568092531,-1.86895801843538,-0.0267830229029987,-0.285620080821578,0.205853493516333,0.685117983175442,-0.268316242917336,-0.388175351814715,-9695.66177533777,-8402.56445873333,-8275.32584031625,-8253.64208801686,-8248.13437910947,-8246.67554803641,-8245.90417738687,-8245.42097816325,-8245.42093558808,NA,NA,NA,NA,1748.14737272245,906.299057019006,775.951665746752,249.389459701535,115.23937678387,63.0810486849688,32.6762479602569,52.4371509065221,NA,NA,NA,3,"test0_worse_conv",0,1,-8245.42093558808,3,"test0_worse_conv",44
45,"logit_random",0.0588409619886122,-0.1405997472582,0.170314650791761,0.171500531654391,0.0441447741890399,0.110133442551657,0.174850874720386,0.511428485613607,-0.298057624571977,-0.0588581119387727,-0.845144249979349,-0.0982343246302312,-1.09442032174759,0.469415761008859,0.864378981986083,1.18645348931238,-0.153861270846896,0.0557719407301538,-0.129636778931727,0.112709649660696,0.0276756387548571,0.0664961183907456,-0.29739402140503,0.0895668819712073,0.244198956329016,-0.0715556035186512,0.274784331279019,-0.0389757812392592,-0.746571245354957,0.0786850701877847,0.821375940577127,-0.248625333841796,0.206353025072277,-0.0672879944211035,0.0697176131470916,-0.114423390743224,0.0620493498735161,-0.000633956586838937,0.141211386465609,0.0301437215103339,0.480860835719681,-0.441036591274664,0.0383294320886727,0.028760845793306,0.0135976885293345,-0.177919495574099,0.186317006880417,0.501156413597055,0.125781324222016,0.332922514762066,-0.126579577458609,-0.11207907020136,0.254031603559173,-0.0351921516069953,0.0122721828641973,-0.0672017559001613,-0.112438627006676,0.716051896173925,-0.0802263459521441,-0.0190173539399238,-1.19416066512491,-0.0405858535851377,-0.134983015449396,0.595369984982535,0.898468768820167,0.474220196335464,0.332996385739655,-11011.1384700367,-8479.37467510063,-8344.64344323918,-8312.38742462178,-8306.78482913151,-8305.10543967306,-8304.5818433734,-8304.38528174163,-8304.38454963298,NA,NA,NA,NA,1584.2309404727,1761.64332611505,273.537412547024,212.907864150287,83.5717421330446,45.8528335837189,16.9862467513398,23.4028998600137,NA,NA,NA,3,"test0_worse_conv",0,1,-8304.38454963298,3,"test0_worse_conv",45
46,"logit_random",-0.0610671507781778,0.0047392641917483,0.0373334474039135,-0.0176263690099173,-0.023215250985742,0.193902418902264,-0.534845608803258,-0.210041635814544,-0.298277666671263,-0.101531039831185,0.0115897569048242,-0.177129245494844,-0.170725714256734,0.0244289296073839,0.501636163643561,-0.673703024122989,-0.197831716508108,0.04384122040913,0.0357053672792175,0.0466135115454138,0.0240648801904614,0.308140548562638,-0.283980720698919,0.647682860190505,-0.598980849673602,-0.0539731698405751,-2.59622029342337,-0.100869582449907,-0.529154200050002,0.374110111519694,0.505753222224303,0.265211499605285,0.254872034782274,0.00395800338964368,-0.123123280681042,0.00155170365966466,0.0647238656467823,0.012692183469077,0.0910455570009543,-0.0351032279409867,0.250185897738471,-0.27138737536864,-0.0678193600892933,-0.405524411956382,0.0112483460550414,-0.673934585994348,0.732686591623351,0.409961674311198,0.618192971813603,0.342316380439465,-0.0965899965122243,-0.0887824022961681,-0.40202229094381,0.14438830885079,0.0147452880273953,-0.155128543943451,-0.395214822800012,0.365434210762607,-0.33280838780118,-0.202081240228825,-1.70339304767828,0.0551114596351788,-0.318338925240202,0.0661197045166045,0.869803054044023,-0.821242262851138,-0.0871900521172753,-9740.68362406584,-8535.62344909584,-8449.89649675848,-8439.00902783564,NA,NA,NA,NA,NA,NA,NA,NA,NA,3324.23581922832,674.577990678171,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"pruned_test3_bad_gradient",0,0,-8439.00902783564,5,"pruned_test3_bad_gradient",46
47,"logit_random",0.0495826550866543,-0.228866313641488,-0.182388852308357,0.052730514118771,-0.00235833667856967,0.209547035402518,-0.333678229020013,0.574986388309125,0.142478985948362,-0.0449681558499136,-0.657594558536645,-0.143763765465487,0.0689829585366623,0.238823549835943,0.333828787906095,-0.262327079982935,-0.24396563670149,-0.0611877004632994,-0.0287176807367338,0.144397761555013,0.0600591275399997,0.278183295602447,-0.716076494949043,-0.153447661282026,-0.302282533137849,-0.166111383934494,-1.88036316139001,0.00804662080387132,0.0793880729321395,0.920585406553,0.59342929890845,0.00325528608926521,0.754049016757704,0.0107952869047661,-0.149460255074035,-0.0809523181220876,-0.0160398574389793,0.00530713339598806,0.144497419869166,-0.312318703126625,-0.116818608703479,-0.251798941743435,-0.0321648925153229,-3.24837027989471,-0.0780021634213674,-0.720391444134443,0.394948524036445,0.205367455678061,-0.233758431903547,-0.380184331652663,-0.0701377224554825,-0.109706306199362,-0.264768200601303,0.0184351422447952,0.0355188821499516,0.256182917448703,-0.0634650958736995,0.381956019888839,-0.532271627917731,-0.0560990780438667,-0.594431719415341,-0.120531286123401,-0.317290594705935,0.948603569818661,0.904987034611404,0.3171081990722,-0.287649093261075,-9974.53754138663,-8395.20318794713,-8271.11046482491,-8253.29940854458,-8247.2351811921,-8246.34520692692,-8245.99845411465,-8245.68027054103,-8245.26606403195,-8244.95417262467,-8243.61584206553,NA,NA,3471.51067984019,1416.00964820124,992.227710761008,384.197094500531,94.1587226215097,32.2868983131374,25.2120587006749,14.8159929691755,19.6778532257287,0.0288233026055532,NA,4,"dup_best_test0_conv",37,1,-8243.61576644453,3,"test0_worse_conv",37
48,"logit_random",-0.0812301822235289,-0.0137906252023595,-0.00494789118866579,0.152141844921865,0.0015050920545718,0.163490328188909,-0.247844464947184,0.0418367040066326,-0.433558884892815,-0.188218434097391,-2.55684019053505,-0.123807208514638,-0.511667701736183,0.287013449245133,0.46598767049145,-0.432624329249023,-0.0994229484498894,0.0139364960577101,-0.0801925743922882,0.0836702906966399,0.0351457661101297,0.300867575665758,-0.190501459884694,0.922469366067772,-0.315252995311141,-0.239426328922827,-0.0154530679988196,-0.0932741788894353,-0.499300215220537,0.163213094114326,0.174910920443945,-0.371927055695955,-0.483572016314918,-0.108944671857102,-0.161443282854915,-0.353768658246,0.107434073971422,0.00938511412552986,-0.0447089299015626,0.066123520594656,0.519497222819581,-0.611801029866189,-0.219873752387149,1.84424740791474,-0.100251492720236,-0.23957642569121,0.0545552502432838,0.772061749682762,0.296504992437653,-0.733607616618706,-0.0763044030454707,-0.0518887042611226,0.0062305524943528,0.127902762722382,0.0421799576135723,0.0316214393036265,-0.151664880383255,0.157295334862039,-0.146172337626941,-0.00249481187694769,-2.7867298562835,-0.0362450087753877,-0.30699257319216,0.0840517843142152,0.518067906550132,0.176953383556485,-0.241454042032325,-11734.7688508082,-8584.60397861012,-8432.841120363,-8401.89915826521,-8394.31845999844,-8392.76684148762,-8392.00302377546,-8391.55854719608,-8391.44736760189,-8391.12609538909,-8388.78519177995,NA,NA,1001.93599989736,852.067807169611,276.677099652679,122.148012706218,39.0174105073706,16.3140612857404,18.0092958009953,19.6729890311518,8.06848376292007,0.294076052693215,NA,3,"test0_worse_conv",0,1,-8388.78519177995,3,"test0_worse_conv",48
49,"logit_random",-0.030114345262182,-0.132295790118077,-0.0978449576311355,0.0230007027746239,-0.0101896725855441,0.309782669429445,-0.134201256782,0.379749331496118,0.150491220934365,-0.235645689832181,-1.35948388406682,-0.114170372447176,-0.154292726806916,0.621857265471481,0.241960825934075,0.331414406590811,-0.209375298825602,-0.280198667316209,-0.057624133687595,0.0172406540909745,0.0332593754908174,0.166045461828298,-0.0934447024809523,0.424795329242653,0.262303116414585,-0.135673247110999,-1.35650385730554,0.0401425122774658,-0.80709971483479,0.200675522894599,0.948442862969823,-0.136432675316548,-0.385588864766096,-0.0859869497035807,-0.160409044712124,-0.169509342756409,-0.0139490478272237,0.0207510222057594,0.0569152024123332,-0.570227772966698,0.374313198654284,-0.366743023285844,-0.256581332361153,-0.980941541024412,-0.0872174257361806,-0.330231367213722,0.954331452632323,0.285554720116779,-0.317814215841927,-0.982158347694915,-0.143923902627975,-0.153241686715461,-0.275256042446251,0.149258713272564,0.00145850183522925,0.129539953251657,-0.500862020789619,0.41206158172504,-0.416770295246995,-0.165317716762613,0.954571347719443,-4.23279737099547e-05,-1.07083365300043,0.755862779654562,0.156431555193849,-0.104602245669749,-0.000331694321698085,-10310.1662223198,-8475.89538809306,-8404.01672453444,-8395.7847310572,-8393.35456750484,-8392.14482495486,-8392.14476018118,NA,NA,NA,NA,NA,NA,2595.82550083553,1245.15530493413,91.9725685633505,52.0181049880008,47.1147076246995,69.5547502489792,NA,NA,NA,NA,NA,3,"test0_worse_conv",0,1,-8392.14476018118,3,"test0_worse_conv",49
50,"logit_random",-0.13119658507087,-0.081186235753874,-0.334462199329324,0.028243978952294,0.00350111159374758,0.0620088878801135,-0.556826887752561,1.0674095987207,-0.111007472160606,0.0353577241011347,-1.27574397084113,-0.0536614320449658,-0.783647638577179,0.812537107928656,0.160298613528721,-0.478517207499982,-0.0314193247300378,-0.139939262630218,-0.257989253439176,-0.026992253642916,0.0449426531425934,0.186103337318748,-0.110296965970753,0.264937377700652,0.19737514312275,-0.169960029201806,-3.53998220787199,-0.0638638382973407,0.276133016278998,0.943596212905832,0.536710444069467,0.167183762591247,0.1709041837395,-0.201675993829068,-0.00946302986755197,-0.0238081289271599,0.00543567801445041,0.0156099162290794,0.180545590746972,-0.369566766313994,0.20747767623354,-0.147470092213066,-0.233516992537414,-0.709691290426808,-0.0542044860343916,-0.497990772665638,0.419769801879302,0.865549427145161,-0.863350812474114,-0.59856396092759,-0.132817635586723,-0.185431118062263,-0.239804719620442,0.0446812571879032,0.0301634747574773,0.00622958208321478,-0.379629804254251,0.739044560136855,-0.278295995178459,-0.104229462668839,-0.0150346129658574,0.00455959651777746,-0.0160239676212558,0.228858073684387,0.722727671139874,0.965956661538912,-0.318010946109204,-10334.9085663658,-8757.3119808516,-8636.56385348035,-8544.52349058016,-8458.20999210344,-8427.76947290525,-8300.32472131132,-8252.8500610072,-8247.15470171489,-8245.85002579312,-8243.61539565948,NA,NA,1125.30791234244,565.524362055692,2636.07594825776,1336.23716557147,1054.84344781484,1359.66493087185,1005.90376608292,402.394553306593,180.876816540014,0.0368335924479616,NA,3,"test0_worse_conv",0,1,-8243.61539565948,3,"test0_worse_conv",50
51,"logit_random",-0.0451482510161962,-0.126934263826414,-0.161004486160589,-0.0482485611364341,-0.0269046540170078,0.392796449958251,-0.0658754680730587,1.03363209612108,-0.0416328797029812,-0.0943596984288917,-1.06387816718422,-0.122781261122786,-0.786234375620397,0.830101586584933,0.169089631852694,-0.223259839845868,-0.0826143332946246,-0.10588217583935,-0.227141493412623,0.102341378886923,0.0315475092231725,0.148951252298624,-0.147334508675793,0.232787525524236,-0.242464881022651,0.0208428720128174,0.226464810807633,0.0777511915451514,-0.114231670925806,0.389541243761778,0.768533436688595,-0.75953684845326,0.0821999122417171,-0.17255827189541,-0.179329803088809,-0.204708479886997,0.0858930151821478,0.0402967544279103,0.0139154801719173,-0.554831031302592,0.468345750735401,-0.13452020714831,0.0281124202477473,2.02022929628378,-0.0496050122807247,-0.54327931723521,0.686780209769495,0.831531241093762,-0.579477466459979,-0.129887776921265,0.0713384150454405,-0.110674278402074,-0.0748210364823272,0.0899685777989015,-0.00407396604491229,0.372990218032142,-0.272476051091326,0.0419746768515571,-0.403480178876787,-0.304828421218252,-0.987508237734267,-0.130619021985476,-0.876445143834438,0.0714061953919008,0.342746990206651,-0.14511473731048,0.0419905431547792,-11192.8590853021,-8761.74529038116,-8584.408025517,-8520.22514988213,-8471.69377938554,-8344.20998916538,-8286.72264845704,-8257.16948160744,-8248.95618536332,-8246.49526019078,-8245.55292125684,NA,NA,4163.08560205185,1108.91957192514,475.910303460559,1437.4015488899,1151.68792423782,1597.0820566495,286.167105122832,137.156320103511,72.4693544920324,0.00417547848662253,NA,4,"dup_best_test0_conv",15,1,-8245.5528628683,3,"test0_worse_conv",15
52,"logit_random",0.0951374080220994,-0.0293956666079211,-0.330446171229379,0.0747406873406,0.0371349317976486,0.101474698683826,-0.273117881112238,0.514313593631528,-0.542646237211453,-0.0331701370047139,-0.803654765429875,-0.0740113613759717,0.142910915579633,0.14734029726591,0.726072094119154,1.11699433733938,-0.157386706481502,-0.107518644404261,-0.135448621144841,0.0322813304001324,0.0290110756733507,0.189986265020288,-0.0367623947191099,0.438235375754203,-0.13929799469534,-0.00274455259131641,-0.603429019819783,-0.0191668725004012,0.200366438283523,0.5864592877822,0.0568232957739383,-0.328424918091907,-0.75757887988706,-0.0633981048065421,-0.149390197430109,0.17623824679089,0.112416936229326,0.029261968744854,0.286364458051725,-0.579967998172283,0.660214066163465,0.0160902318182344,-0.0150554211706603,-2.93282393086479,-0.109225506385392,-0.428866702126488,0.579239050974138,0.380495510660112,0.178174197397811,-0.361265403750544,-0.017437920846256,-0.0150104839883383,-0.147329465112371,0.107316508764818,0.0287080015838284,0.241688381595312,0.21134490754148,1.11750049071875,0.146148715056581,-0.206292051321508,-1.10173711812022,-0.0815369824674937,-0.575865217880128,0.106877733650617,0.247980377450585,0.0340045636495478,-0.139404483564366,-13932.9643724581,-8433.2934972095,-8328.78877814366,-8263.08873249759,-8249.44049039734,-8247.4498956321,-8246.74411772249,-8246.39602960008,-8246.19536619418,-8246.03693974468,-8243.61502033935,NA,NA,1194.42670126127,1713.28935049305,1142.90911484844,495.571623575155,178.453992224877,51.1770517176679,23.7288214576276,15.2744704645301,14.900043442942,0.127109907087796,NA,3,"test0_worse_conv",0,1,-8243.61502033935,3,"test0_worse_conv",52
53,"logit_random",-0.0297027235710127,-0.124881821740024,-0.0731873732517184,0.109426945424476,0.0268360110549623,0.104818799158506,-0.178030303454656,0.317503370551468,-0.322199111213025,-0.126996311224751,0.493607936233462,-0.127677845630683,-0.671025063151016,0.749287427230738,0.614430673317984,0.578514514030863,0.0073429825455894,-0.0992073400097263,-0.0661828900318631,0.170404182488081,0.0136622499776319,0.341372402342457,-0.332646141360708,0.142240619168029,0.011301825538894,-0.0482586526228142,-1.62661074187412,-0.0683037650861835,-0.318156101748978,0.229127978007309,0.120483290879056,-0.438904093034844,-0.217804952558083,-0.0407528245359327,-0.18687054732626,-0.274490976519189,0.019664445527166,0.0233337911307983,0.107393289247099,-0.67061691248434,-0.248786295640503,-0.474606327972741,-0.151219907347095,-2.31133360486555,-0.0470094290596591,0.026520655619901,0.282749271579087,0.690389745417051,0.365480919689715,0.440939031786599,-0.015747130590137,0.0140010657052956,-0.0787422772184335,0.215088026667932,0.0324319168495268,0.0481348652255402,0.205319881859875,0.0585242808116436,-0.0244488820741899,-0.194630712753032,0.47626638263568,-0.0268412045339829,-0.805822144907937,0.123485652464442,0.392182255033404,0.686686718980722,-0.0872191316121474,-10462.4896321308,-8546.42468373433,-8311.39990046374,-8261.92802541513,-8250.24167122392,-8247.25682975916,-8246.4619656491,-8246.12549419476,-8245.81709959913,-8245.55296945692,-8243.61588972736,NA,NA,3390.64844202128,1871.99794164113,1183.72977076694,639.058487408849,284.264881480429,69.5092956719019,28.7901211260363,33.8356787439548,15.7924015717672,0.269810393438361,NA,3,"test0_worse_conv",0,1,-8243.61588972736,3,"test0_worse_conv",53
54,"logit_random",-0.0678899546876512,-0.111714766497084,-0.314689682665814,-0.0755955293712053,0.0750723657946094,0.350821387977819,-0.575511361133321,0.714207899854148,-0.0587265340956823,-0.273379909189963,-0.279766847273666,-0.0150118166329152,-0.360646804795141,0.848842931217514,0.542710392242298,0.539783182060142,-0.172193671737429,-0.182752127502581,-0.162265191471793,0.0528201358096344,0.0347176775377342,0.311921453612,-0.239051547879411,0.115301833981997,-0.745679185099488,-0.257630978743878,-0.095072123017413,-0.0651247882718829,-0.0126122660647577,0.074525014036335,0.698359888042323,0.159662793450245,0.0289942454754532,-0.0567746681266597,0.0201605723961617,-0.240462869549104,0.0451529462451171,0.0104208937097051,-0.118161686392428,-0.50904191428686,0.542723318148265,-0.313339180294525,0.0548610944955947,-0.903744552615985,-0.199926121063375,-1.03999068245002,0.677918181177229,0.107206792319193,0.624894309482276,0.354859525052583,-0.0473339025958149,-0.0179310646820994,-0.307276853096944,0.182196749972029,0.0232466470584316,0.360863291764385,-0.107868593475657,0.347249002386347,-0.396059343604761,-0.148264693393899,-0.661360659756025,-0.129649742786448,-0.435395757290919,0.445842984151095,0.227930492400192,-0.681688638704592,0.0417070275449386,-11633.1185621972,-8968.59706995063,-8688.80745502633,-8597.31751696331,-8552.91251310131,-8547.60294566954,-8547.03915632864,-8546.86349231737,-8546.75365147598,-8546.65682178001,-8546.65672298254,NA,NA,5349.34089282701,977.099309361569,673.749655960924,206.910899613846,86.0470364058341,7.44906297822646,12.9786735194735,18.5301904446306,5.08419996625261,9.75847538822661,NA,3,"test0_worse_conv",0,1,-8546.65672298254,3,"test0_worse_conv",54
55,"logit_random",-0.120760360960266,-0.20084905413903,0.0722181313806786,0.0563786169683876,0.0301144677542293,0.21634930915753,-0.730623297127724,-0.183517197344378,-0.721946929438873,-0.143978260317244,-0.145852417852258,-0.00335746295669966,-0.479361020887593,0.504962993036024,0.657066043079831,0.445672243953871,-0.109960031023049,-0.146883701203811,-0.0612857289622028,0.164536048844351,0.0353408552238742,0.155585860175335,-0.249734738411147,0.499028675273383,-0.0854607480318091,-0.139146066564463,-0.904598526752042,-0.0105855083125504,-0.510456681243504,0.675357272680849,0.138032769374549,-0.082671507490931,0.277827631084837,-0.0778958851276814,-0.0927313524024162,-0.126349636837904,0.158251281145454,0.0270485771292644,0.197791226240567,-0.378569743890113,-0.302116958175164,-0.109556588550001,-0.246858630735927,-0.883081204370419,-0.114361467558599,-0.0741717901045996,0.538884999398142,0.031351335416548,0.497322704452174,0.532301804104153,0.0394883058100219,-0.120396139346792,-0.171399127836352,0.10544709142804,0.0364311544745365,0.150249719838794,-0.405645653041607,-0.019181635210807,-0.460487126781809,-0.149511159384891,-2.08583972069891,-0.103497548492294,0.0601835082785814,0.432019771714695,0.135511262426153,0.808221159650814,0.492262029141576,-12972.9941207729,-8493.69751043288,-8343.54440628915,-8312.25142656638,-8306.28471807344,-8304.59229561722,-8304.14462057001,-8303.91203785995,-8303.79195221056,-8303.71099038162,-8303.710617616,NA,NA,3225.1641366847,1213.41239993906,459.321798069932,257.37686754431,164.762162145101,50.3709376987206,21.2492007102682,19.1873302872925,12.4795995848554,23.0918809990337,NA,3,"test0_worse_conv",0,1,-8303.710617616,3,"test0_worse_conv",55
56,"logit_random",0.0162550664315046,0.0615939794048152,-0.323250344738509,0.063824472517738,0.0306816547511122,0.232667409242723,-0.44945353253492,0.337163975923205,-0.584877720406664,0.195753102333569,-0.957851330789936,-0.0714001568639489,-0.740937833689112,0.120794846317731,0.236383570837788,-0.583096626956707,-0.0828950211307189,-0.203386030567754,-0.380937209765395,0.0939799559199521,0.0351719721162603,0.206573974242475,-0.240078372824816,0.302963803676551,-0.35443551885722,-0.212042264058194,-1.16136485886082,0.0212502321005765,0.154243854133831,0.933167192540131,0.402806777190417,-0.04283058150848,0.155815706209778,-0.0987613267648127,-0.198089763951801,0.0341363275591999,0.125343146650376,-0.00474731955805424,0.123855770279331,0.0607798773622669,0.154611261128487,-0.190262040595736,-0.0616463035322407,-2.86353764629973,-0.091742883979029,-0.42266814682333,0.127802063729614,0.342680810610764,-0.118111776172473,-0.33469296645431,-0.125266368255551,0.0102460264516951,-0.102696353004104,0.155121244961065,0.0269042217693726,0.0802022990631864,-0.172451728858983,0.570978871531649,-0.264104495481764,-0.316089844066995,-1.43307386552103,-0.018615714073087,-1.07576024675352,0.227889258158393,0.385452914116904,-0.668420160491476,-1.10817242844549,-11716.4229868049,-8538.53090371934,-8324.37078992085,-8256.54488210056,-8247.34426184721,-8245.86129933098,-8245.08884742713,-8244.80520050072,-8244.63574946736,-8244.4552903875,-8243.69786899732,NA,NA,4295.6402555572,2004.83421805974,1005.0324480417,505.570805689497,256.222675258903,110.98957250338,44.9491629904774,29.3489006433758,12.6636633006296,4.486770365864,NA,3,"test0_worse_conv",0,1,-8243.69786899732,3,"test0_worse_conv",56
57,"logit_random",-0.156707270786331,-0.11513001406,-0.263161796987705,-0.0101165731359425,0.00916336851146898,0.658572037537044,-0.118822497652342,-0.128777593951625,-0.138891127509888,-0.219127718418443,-2.16986547112048,-0.0147053980449839,-0.505748383724209,0.448479103371501,0.0252769644046202,0.714908957196771,0.0213201237453241,-0.231938809126289,-0.372700008840636,0.155952002290897,0.00416513411805074,0.289654112422805,-0.21917086698174,0.523655825399915,-0.362717562200504,-0.00234881947142589,0.432036923914027,-0.0214314665866772,-0.212649744201215,0.17592901380267,0.519498017178848,0.583809476393117,0.400019659756607,-0.174732821956155,-0.00951601442650152,-0.265417918005007,0.195082537501597,-0.0121782985660088,0.288144816234325,-0.157992534749541,0.513348980778061,-0.117849111190446,-0.11042139101355,-3.34922884873736,-0.017272273299131,-0.650277601271019,0.880956235122867,0.770702628558502,-0.327767270454544,-0.469776280673983,-0.0840158042130171,0.00452474949011723,-0.0651685881815689,0.0399510348875652,0.047368791209396,0.0934316499304648,-0.110237217942117,0.332428237403367,-0.14598144595418,-0.209894994646465,-0.307980201017755,-0.149881821348751,-0.877245430357282,0.186111826631241,0.512039620988071,0.125114379637971,-0.235507965419544,-11282.9680648534,-8468.9237719982,-8335.48903233959,-8305.50410160457,-8256.84728348345,-8247.74784963513,-8246.59399286903,-8246.25739024437,-8246.09352224468,-8245.98873806776,-8245.59231352355,NA,NA,3777.88355633061,419.104952641886,1234.11840562687,716.08717333652,333.353588111239,103.513794572861,41.9746992244558,17.6925017807446,8.45579170738641,4.46428085816387,NA,3,"test0_worse_conv",0,1,-8245.59231352355,3,"test0_worse_conv",57
58,"logit_random",-0.0878012869023903,-0.246163326618447,-0.223420171434419,0.124370131373125,0.018394993962234,0.111007089297726,-0.29197567681348,-0.373863544981043,-0.450518501531415,-0.0252556820715402,-1.75630896267773,-0.136128827166703,-0.403154403102016,0.370508660306223,0.530894531486556,0.337258559924255,-0.10497491381021,0.00488263321701879,-0.104816144096514,-0.0631063311911339,0.0351869350618583,0.170357721916331,-0.571466056117112,0.816079325875742,-0.382924083319038,-0.236627042733634,-1.61945614630074,-0.0416047391383554,-0.503476370990337,0.921460067890584,0.084820200977847,0.0223953815205307,-0.653074446316719,0.0483142725478675,-0.0975375030007868,-0.118384934869809,0.115257572323611,0.0227125976566457,0.0026811995354114,-0.310242597729307,0.313850590803155,-0.616533996457274,-0.0517464023465592,-0.951294413262554,-0.0627355656322168,-0.427236710803581,0.613787427679636,0.475615150169469,-0.665462630312924,-0.289194262783207,-0.0535642700101993,-0.198109320330612,-0.000928025367532143,0.129548029658702,0.0379146837561977,0.194605548584989,-0.228370164785209,0.108246306880706,0.00830022732301272,0.0701965827388005,0.199754331230008,-0.095968331624591,-0.518889982219606,0.736224468303844,0.237298232908361,0.294852238021999,-0.749893970802861,-10574.9867596392,-8608.74608940272,-8461.0649262437,-8304.86706475708,-8256.15348531378,-8248.00119508819,-8246.33610517306,-8245.901890885,-8245.61149980137,-8245.30637983383,-8243.61598597989,NA,NA,2126.44920727299,3503.37498761232,2370.09903164754,917.622103929802,414.073628830749,21.386733905599,28.1948014504085,18.4199150320959,12.3874316525086,0.0878107330563485,NA,3,"test0_worse_conv",0,1,-8243.61598597989,3,"test0_worse_conv",58
