"row_num","gen_method","b_Price_1","b_Acceleration_1","b_OpCost_1","b_hev_1","b_phev20_1","b_phev40_1","b_bev_1","b_bevRangeRel_1","b_noBEVFC_1","b_american_1","b_chinese_1","b_japanese_1","b_skorean_1","lambda_ICE_1","lambda_PHEV_1","lambda_BEV_1","b_Price_2","b_Acceleration_2","b_OpCost_2","b_hev_2","b_phev20_2","b_phev40_2","b_bev_2","b_bevRangeRel_2","b_noBEVFC_2","b_american_2","b_chinese_2","b_japanese_2","b_skorean_2","lambda_ICE_2","lambda_PHEV_2","lambda_BEV_2","class_intercept_2","b_Price_3","b_Acceleration_3","b_OpCost_3","b_hev_3","b_phev20_3","b_phev40_3","b_bev_3","b_bevRangeRel_3","b_noBEVFC_3","b_american_3","b_chinese_3","b_japanese_3","b_skorean_3","lambda_ICE_3","lambda_PHEV_3","lambda_BEV_3","class_intercept_3","b_Price_4","b_Acceleration_4","b_OpCost_4","b_hev_4","b_phev20_4","b_phev40_4","b_bev_4","b_bevRangeRel_4","b_noBEVFC_4","b_american_4","b_chinese_4","b_japanese_4","b_skorean_4","lambda_ICE_4","lambda_PHEV_4","lambda_BEV_4","class_intercept_4","b_Price_5","b_Acceleration_5","b_OpCost_5","b_hev_5","b_phev20_5","b_phev40_5","b_bev_5","b_bevRangeRel_5","b_noBEVFC_5","b_american_5","b_chinese_5","b_japanese_5","b_skorean_5","lambda_ICE_5","lambda_PHEV_5","lambda_BEV_5","class_intercept_5","b_Price_6","b_Acceleration_6","b_OpCost_6","b_hev_6","b_phev20_6","b_phev40_6","b_bev_6","b_bevRangeRel_6","b_noBEVFC_6","b_american_6","b_chinese_6","b_japanese_6","b_skorean_6","lambda_ICE_6","lambda_PHEV_6","lambda_BEV_6","class_intercept_6","LL1","LL2","LL3","LL4","LL5","LL6","LL7","LL8","LL9","LL10","LL11","LL12","gradNorm1","gradNorm2","gradNorm3","gradNorm4","gradNorm5","gradNorm6","gradNorm7","gradNorm8","gradNorm9","gradNorm10","gradNorm11","gradNorm12","stop_ef","stop_status","pruned_optima_row","end_conv","end_LL","end_ef","end_outcome_status","end_index"
81,"logit_random",-0.150795225237859,-0.150745206067856,-0.123275640669558,0.0583808816483154,0.0254642268421374,0.0791934963496351,-0.35927636571558,-0.396600119623413,0.101071364793192,-0.000708527162121192,-0.0800814241191019,-0.00141104610160447,-0.997042061673041,0.775660531716421,0.600298174405471,0.82447769750841,0.00529090449997772,-0.147131562488246,-0.143613364713314,0.0483929853865206,0.0117022624703098,-0.0507056393675249,-0.419259971456897,0.25502540890857,-0.471848738740228,-0.0467612247845517,1.28969469852629,-0.0360670495833432,-0.174773026320642,0.160500326445326,0.534551227740012,0.0410509838024154,0.2474499839434,-0.0706936605925436,-0.148319628305853,-0.205383410161366,0.0259351626617291,0.0240284031486932,0.346923285051642,-0.0527700058547958,0.166189304589057,-0.157071162814985,-0.114726662974417,-0.408934713448249,-0.0583281969610306,-0.0938908973862647,0.129511693478562,0.037681756936945,0.861210279706866,0.166638894224461,-0.0593629936223921,-0.119555124156031,-0.106464002629424,0.0984329898015817,0.00144791475443575,0.0748441935498763,-0.352269412866773,-0.248629069159762,-0.0189947976480096,-0.199208145187098,-1.08853119882488,-0.078051063122903,-0.11278198144808,0.852471332065761,0.671723935287446,0.309849672345445,-0.330771759362138,-0.0513744706553806,-0.211887268399824,-0.276062128465541,0.126514523663654,0.0264711692226292,0.00147056586526206,-0.337523350851239,0.325656543604104,0.204754555119144,-0.0906663092456588,-0.883373454309887,-0.0188840297875888,-1.13947457393579,0.358755010059103,0.839026096072048,0.378671307200566,0.78265805839296,0.0142761511704526,-0.152967482095284,-0.197864345488451,0.138602937051455,0.0111587671418859,0.136234207694327,-0.127795589495101,-0.545403042227581,0.0788995194520083,-0.131322628924825,-1.45256814592787,0.000110754291827032,-0.494189069352893,0.75917093208991,0.43875699786935,0.472100746892393,0.364449740805905,-10154.0591832655,-8361.84150951622,-8360.31785733828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1559.7923235327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"pruned_test3_bad_gradient",0,0,-8360.31785733828,5,"pruned_test3_bad_gradient",81
82,"logit_random",-0.0353913492345429,-0.0557451747065594,-0.129797784276442,0.0579440585794942,0.00037981077749848,0.200743927998698,-0.0891692767493132,-0.174749003209725,-0.285504077645469,-0.113165614406108,-0.289500661127557,0.025974401769756,-0.855461065607934,0.327944090664387,0.440440599806607,0.834638154301792,-0.114626530248957,-0.0599176584542495,0.011922210764375,0.064789055916458,0.0411962140842424,0.0185778886358579,0.114090737652434,0.472842778236393,-0.367051603998274,-0.29304302258582,-1.95933178053239,-0.0637374707795072,-1.11841828721598,0.766260091816075,0.9703000278119,0.544814849086106,-0.506900667808459,-0.204092889367984,-0.089267842650992,-0.0266925520653282,0.0173025856836918,0.0127020368024046,0.0371641735834437,-0.473399148311659,0.250838759971993,-0.0472288043167429,-0.185803003714548,-0.43696167646766,-0.0463755874744764,-0.473457154110553,0.417061711093411,0.187697283844464,0.820745726870373,-0.215059540860623,-0.0229580964833391,-0.0610637576393079,-0.271957005459754,0.0636108658331581,0.0220357066703266,0.292822272480868,0.266277410322307,0.105011988356005,-0.241450213913905,-0.10760898799811,-1.01363313702438,-0.135816466439969,-0.528423329990813,0.674760533473454,0.65982698741369,0.875696716471575,-0.0444946949055547,-0.0699234656174144,-0.180026711232758,-0.249003589726072,0.0560848753075423,0.0164404235553497,0.098598443761697,-0.236127910425038,-0.285717753522621,0.0390655505836059,-0.206697878572797,-2.04112840909062,-0.201249607671429,-1.09766832526907,0.735872447113507,0.0511107480805367,0.423995766327716,-0.322199415684112,-0.0520513370565708,-0.0488954410356226,-0.175250244814089,0.116078715034615,0.0238720590610816,0.254013181064691,-0.0882883366002994,0.239601180234961,-0.115912188417249,-0.218157373492536,-0.113461264022231,-0.0638006710822037,-0.737505526192988,0.8809515894996,0.751195563594811,0.118243459067307,0.263004778418926,-9295.29447419673,-8227.55021630879,-8052.30794875243,-8016.39442120376,NA,NA,NA,NA,NA,NA,NA,NA,NA,1769.59263408592,1520.42185546188,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"pruned_test3_bad_gradient",0,0,-8016.39442120376,5,"pruned_test3_bad_gradient",82
83,"logit_random",-0.00787137574504203,-0.000217112679011311,-0.0747266232296767,0.0906920768658288,0.0282800742798413,0.0859066640455353,-0.079409412168289,0.374583346809697,0.514518487636863,-0.160214766330145,-2.31553108828294,-0.0809521295535914,-0.98225036151578,0.599535165238194,0.448772546127439,0.908675871002488,-0.205527026989819,-0.0793221554587504,-0.0937368496186474,0.122734188111194,0.00659622053847186,0.174234519490073,-0.13219322749236,0.516824988346628,-0.265258123760562,-0.0922814087497789,-1.2292370705961,-0.105583899062566,-0.418812449404196,0.780374102471396,0.536163350511342,0.29088267089799,0.379848664190936,-0.0922702031131505,-0.125950221290252,-0.230760041713356,0.099147106795638,0.0118492619397127,0.129768207404617,-0.0793279401977132,0.107490709140466,-0.0355194776066979,-0.0674058604618687,0.603109705824888,-0.122831300373765,-0.866688314473668,0.893017682782374,0.611886259522289,0.279136300999671,0.466625175796365,-0.0276755631570651,-0.0223571515354992,0.0200059686309409,0.0345481209800489,-0.0119353511681938,0.045940227037326,-0.21978136410774,0.412148535144685,-0.606852531178655,-0.165230062099068,0.388623565791009,-0.023467744003723,-0.256017274807162,0.856151881176047,0.605329366833903,0.783916450222023,0.712673429228196,-0.106272818250732,-0.00871709389112582,-0.030623766396057,0.0947355571610335,0.02007104871136,0.328377174635496,0.207412835548663,0.232209624597615,-0.00598084747168176,-0.190431275956713,-0.497997393423672,-0.0738883365307158,-0.801133678130577,0.412752559185028,0.611519019580446,0.840396940321662,-0.706242835543582,-0.0824212984523982,-0.0304153600774515,-0.0858224836084102,0.105641201735137,0.0211571463723889,0.14381745420338,-0.00325252593642469,0.595268188027972,-0.250099166800953,-0.0876649263095064,0.55191662785726,-0.0373290758546156,-0.325992965709438,0.781407731287181,0.900447238232009,0.730420551286079,-0.0912758603549031,-9329.06890878298,-8303.98021548921,-8109.76412749768,-8042.21919562362,-8020.96407038915,-8014.77085177897,-8012.59966710122,-8011.95845368024,-8011.89336878685,-8011.89047656537,NA,NA,NA,3253.04794435508,1348.52309013378,842.409564817844,260.21152785356,303.364128611728,188.605071894454,61.2168112031041,7.88395279731458,7.89282534020422,NA,NA,3,"test0_worse_conv",0,1,-8011.89047656537,3,"test0_worse_conv",83
84,"logit_random",-0.0567646159841047,-0.0514069951820892,0.00614440218528227,0.0897173650112506,0.00851243681853034,0.486707553282136,-0.0833978297979088,0.230520430112619,-0.00268690679963879,-0.215677532322124,0.0755285862039259,0.0285765823292538,-0.791899630746625,0.75028199698776,0.39730184938293,0.443455493622459,-0.0467598640917098,-0.109691020769319,-0.133133327500503,0.108902623998524,0.0247693340208769,0.129774190344601,-0.287906801422531,0.341971438586111,-0.0379636918387923,-0.0796848924507685,-1.51643586075206,-0.0926684162497768,-0.585389183284673,0.546306153708138,0.855415365980007,0.65915521865245,0.688415518355891,-0.0206175840994404,-0.15803288294812,-0.0180256271228921,-0.0669980934597349,0.0387501823575096,-0.1447533390195,0.031754298965336,0.737532735774134,-0.119138320378739,-0.100833686994657,-2.85323178886439,-0.159834195684813,-0.236701304115304,0.702811691388488,0.961992154079489,0.820012488253415,-0.0896203529974764,0.00877957582407231,0.0218930976936341,-0.403027883829374,0.138173514295267,0.00767463891665459,0.0650873674518294,-0.571652757431875,0.580616081983518,-0.39895148464661,-0.155291694462216,-1.06821057585591,0.0464947680198733,-0.806832097403586,0.491372069977224,0.215978433424607,0.0972953023714945,0.142279774080809,-0.0283974613240905,-0.151583176395791,-0.0865157468075103,0.12276002976944,0.0433304170667368,0.217099080169613,-0.122864642811954,0.609062023417386,-0.704200007469718,-0.0638845537048965,-0.515592736919579,-0.00216313514208685,0.0457355524635077,0.28651783790905,0.232400757079013,0.107022211621515,0.594834764900853,-0.116178836932286,-0.119254479848532,0.0118569248914999,0.0286920493795968,0.0226612269145532,0.0189604757349515,-0.0534908646904599,0.209737622432047,0.0793656517686937,-0.0366662603500699,-1.07727742003243,-0.0810595315826686,-0.337569083516059,0.631992755462416,0.761187925264239,0.95629583937116,0.161435175107131,-9257.65179334382,-8183.49320548781,-8182.61673121467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1321.64970155398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"pruned_test3_bad_gradient",0,0,-8182.61673121467,5,"pruned_test3_bad_gradient",84
85,"logit_random",-0.0907000355013562,-0.178130017688537,0.0380458659737128,0.0812114599428383,0.0213533811708592,0.232397236269588,-0.141254606926878,0.326906646501605,-0.168625374591181,-0.0371698668871232,-1.92454939696341,0.0203890284030319,-0.807718778884641,0.919090459132567,0.427491859551519,0.981352135324851,-0.074069674638705,-0.14074778499862,-0.183518817067316,-0.0110632549651855,0.0111418384762828,0.106422001786305,-0.397318123210643,0.488517091230148,-0.464128417456742,-0.15663243965328,-2.41317976177051,-0.0929434703675012,-0.246383395640024,0.272642850046977,0.35743620774243,0.966724287704565,0.300730857738747,-0.0114062954754377,-0.0637487537564895,-0.115164349518896,0.0290722660608351,0.0245123013156882,0.161952119145375,-0.583201833899095,-0.0870676926162298,-0.568115419435685,0.0144833612113733,-2.93450077536463,0.0240883760617035,-0.539880252653196,0.703648176700808,0.553222342687659,0.0346523717883974,-0.217276527676033,-0.0232413319792037,-0.0465010828911329,-0.1396882264258,0.196792650190011,0.0279892943715203,0.0222287718289834,-0.213222522497682,0.528021802941792,0.0832805629394892,-0.123439881443981,1.12552833299066,-0.0896896567382604,-0.182110568535854,0.799122095410712,0.739302738141268,0.983105695419945,-0.615771568965411,-0.0348914236080888,-0.104247289074183,-0.00558071514357125,0.0737264208650578,0.0299987103183279,0.19278375541673,-0.313484281488905,0.0864042914651236,-0.173559466305855,-0.137681707634177,1.5618850110732,-0.077018525685271,-0.912355841816549,0.272464886168018,0.621316991578788,0.715757671650499,0.155439041369269,-0.126388036317276,-0.0946615020150898,-0.216404454079242,-0.0709659613789416,0.0182946010954661,0.0840556507178971,-0.203789872213877,0.212881455939537,-0.218804239839361,0.063133528546447,-1.25466185632575,-0.0877550345392387,-0.448402743647629,0.579194740261883,0.291771687576547,0.394122987654991,0.193431222042602,-9126.1597681179,-8231.39166121146,-8053.26848191816,-8015.57103939686,-8004.59424542508,-8001.81935947256,NA,NA,NA,NA,NA,NA,NA,2287.19367363449,1062.54066968439,618.804017147782,208.364365153717,132.216525170059,NA,NA,NA,NA,NA,NA,0,"pruned_test1_too_close",12,1,-8001.36986422724,3,"test0_worse_conv",12
86,"logit_random",-0.0631551134426816,-0.192743761321256,-0.13012072551597,0.0500266253864273,-0.0110710202388598,-0.0360410369265372,-0.195574520144366,0.441597406554897,-0.504117283295705,-0.268810365401754,-2.18687905255871,0.0337487876447716,-0.396624234978695,0.330831252657808,0.112651976179332,0.256603470412083,-0.153861270846896,0.0557719407301538,-0.129636778931727,0.112709649660696,0.0276756387548571,0.0664961183907456,-0.29739402140503,0.0895668819712073,0.244198956329016,-0.0715556035186512,0.274784331279019,-0.0389757812392592,-0.746571245354957,0.710906831398606,0.923006288753822,0.293937603780068,0.393160639727765,-0.158669408585019,0.0196057867392603,-0.218965468063657,0.0683523497079931,0.0189116702714344,-0.0154187825517351,-0.189011235255957,0.541816155014907,-0.409634072366875,-0.118805104296921,-0.127827706730597,0.0657763316502929,-0.710619947547529,0.940588967939839,0.570348716480657,0.662859192793258,0.125781324222016,-0.0213799704995023,-0.171571597029309,-0.159553489694154,0.319689529621932,-0.00774400392158923,0.0943721121874053,-0.564146568294908,0.458915777403409,0.0894577829053286,-0.0347463204876926,-0.201993619904772,-0.0573067233661296,-0.275962608764182,0.751445705308579,0.874466036790982,0.417184310369194,0.315150602752567,-0.08292421729203,-0.0743901045209718,-0.000528932451796069,0.145440022528539,0.0057861628973913,0.145733608459549,-0.7174136980166,0.171518069467794,-0.0259482308815773,-0.16891115937393,-1.74147137745752,0.0339735586871436,-0.584083559684982,0.92200710143894,0.410824830657803,0.469652392766438,0.226646135324713,-0.180919106001718,-0.0601572163248232,-0.0672278458129423,-0.0388482974084791,-0.00908293511706605,0.24849204148767,-0.406036175559147,0.244904585656267,-0.110181283856516,-0.239999431045433,0.201622981754091,-0.00657788638326054,-0.177826639788887,0.0978966392856091,0.983930081804283,0.111631432916038,-0.22659954147249,-9252.54069198367,-8274.62310092912,-8061.42907105355,-8010.65319799342,-8003.79182650976,-8001.98425955593,-8001.47205814007,-8001.38517421258,-8001.37162499448,NA,NA,NA,NA,3250.70370182379,901.102943372595,696.982402125774,194.343730223826,94.5312628527474,53.2699403887164,14.1066935208208,2.95942591020337,NA,NA,NA,3,"test0_worse_conv",0,1,-8001.37162499448,3,"test0_worse_conv",86
87,"random",-0.422614571220707,-0.00255483110324704,-0.354847741851342,-0.24322779328531,-0.174208326510557,0.00370368900521963,-0.449803663701128,-0.15965474896645,0.560516016304106,-0.450285040451402,-0.106309769135579,-0.197901853698682,-0.701710930059299,0.77958693925757,0.973187402919866,0.131214206023142,-0.220422147204147,0.364582923450752,-0.0582960164739353,0.360931518732251,-0.269407782438358,0.249012529340856,0.107951471275267,-0.397846634784533,0.635554106770618,0.0251786379021946,0.851622315865952,-0.408486760648974,-0.109110460288751,0.782484220769256,0.812659527175128,0.804400723637082,0.400170362433752,0.762756838365953,-0.21699063854976,-0.159073987748013,-0.270649425454102,0.24210815178122,-0.136971124109776,-0.28764293228556,-0.346204682126702,0.297203022165839,0.486934879739385,-0.086482123867586,-0.887673515885508,-0.0474506883813478,0.435899896891788,0.162338570365682,0.203348853420466,0.199335197032828,0.775191938864989,0.116395880349572,-0.829688111511701,0.839807383528934,0.905424136546882,-0.52888862372376,0.0695863637785011,-0.756399918207886,0.130059462799254,0.0522434708783692,-0.818103010366979,0.978064202906135,0.215553229934676,0.801404235479422,0.418713367753662,0.709620192036964,0.534700639301919,-0.321263488540373,0.00346519437006804,-0.397640492837402,0.0964357855757857,-0.0895186409348023,-0.374575083099205,-0.0628469524370988,-0.292483061531399,-0.963623078325025,0.0353633029780556,0.702716065102156,0.301703861444316,-0.230327668186403,0.443884510542266,0.0837493131682277,0.351101349606179,-0.711359860735964,0.270037264515842,-0.369490607889307,-0.0487995403097038,0.103477866705166,-0.343693468790002,-0.625962487020042,-0.264066244339912,0.0112898345397826,0.0288481584191756,0.546422808952144,0.869155060882847,0.250369103962385,0.829337070320206,0.220893640429713,0.608115403694101,0.12083046907559,0.257101628802509,-20602.1752693405,-9410.03480479419,-9008.48434444041,-8810.0792056081,-8751.44639055026,-8746.55748000668,-8745.01038564124,-8744.52647132258,-8744.40676727046,NA,NA,NA,NA,2393.96635002675,1835.49177940117,761.855137431178,255.262949238127,157.825412016013,35.0497840131835,19.9653549914731,NA,NA,NA,NA,5,"pruned_test3_bad_gradient",0,0,-8744.40676727046,5,"pruned_test3_bad_gradient",87
88,"random",-0.407580932664113,-0.716129256144962,-0.389839645639715,-0.690316682127944,-0.16754977262755,0.970587288565127,0.00213617258368053,-0.603468837998294,1.05924926242697,0.124581077582228,-0.714043054112115,0.0392891147923699,0.507867972346127,0.0590555150154978,0.775501804961823,0.657800259650685,1.01744469148032,-0.0710030420210329,-0.616185581550556,-0.160652542112417,0.0533018550840313,0.39100706963382,0.196035806463736,-0.669318260574019,0.439464946461546,-0.104658568448455,0.304823947165466,0.186415886345653,0.84247733025328,0.0756727109290659,0.636549968821928,0.923270490323193,0.739381480819075,0.410164362519269,-0.151596583753518,-0.260778935470506,0.890085615657319,0.644816943772731,-0.047499016565824,-0.286172258377571,0.565438802533648,-0.0113844392746701,-0.120462574025575,-0.566657642759676,0.552034237510311,1.67345938857883,0.809303888985887,0.307631429447792,0.789914465760812,-0.108095683583645,-0.034320698188522,0.153381823270928,0.691432027530673,0.215182382564635,0.00613595564577195,-0.0912778495829909,-0.804276802709544,-0.305042675862102,-0.731307256610541,0.0113960326077304,0.082430488060027,-0.0219772409016397,0.34256273775081,0.216788621223532,0.946806103107519,0.360324825486168,-0.124829628519862,-0.101224760564106,0.223681598742074,0.102566040222766,-0.317610370265475,-0.0162955990120441,0.167618017558581,-0.720394032289318,-1.36276329655458,-0.435165866056298,0.324474815386329,-0.218663514514921,-0.603090165889599,-0.234247679147205,0.952517890981398,0.273788801636547,0.909651482691988,-0.530800495705691,0.389600888006059,0.786591624572587,-0.0903447082315641,-0.840342501878792,-0.639051240603325,0.257625082692807,-0.185792662433551,0.576694313197031,-0.394806224939527,0.0710381230384992,0.355826719012624,0.240620585678138,-0.211425841740028,0.619005559212528,0.0632837055297568,0.539153029499575,0.243361459619946,-18479.096243674,-8803.61934468965,-8647.92045600033,-8624.32900572355,-8586.20888401041,-8532.21699383673,-8467.57708394256,-8325.04871485451,-8262.16161575416,-8253.74154210997,-8252.14278225168,NA,NA,2117.09459327962,343.772862429209,449.574581687467,1101.25348925699,918.858985701272,1261.40385211708,1918.15268382128,841.626959710711,329.788010163931,0.00557214345481239,NA,3,"test0_worse_conv",0,1,-8252.14278225168,3,"test0_worse_conv",88
89,"random",0.311316693409773,-0.0305338679186491,-0.444711030748239,0.931368899617184,-0.277169176321137,-0.380340838177318,-0.147637571363554,-0.729964069410408,-0.0635282565455158,-0.788232761197166,0.98209993589442,-0.315991223731598,-0.153524382834545,0.307870083739981,0.41188624445349,0.638470001723617,0.21927941435732,-0.561756201016618,-0.66492476527238,-0.0119614589864397,0.636339602490061,-0.492867890353849,-0.896262198014492,-0.820395139972492,-0.0112907670728591,-0.582883129029165,0.674057442274858,-0.455972090642039,0.49597935485289,0.181080027944408,0.256505406918004,0.216644940264523,-0.6800487932503,0.343664674934805,0.345139994660627,0.339409507159846,0.578038404687647,0.888974034607333,-0.422383123069235,-0.0973926782921367,-0.258798758165687,0.401187988492953,-0.168669738742563,0.53271895579621,-0.16512713045037,0.616684148567429,0.893839364619926,0.62221835703589,0.359801067057997,0.190936099872222,0.647316177475172,0.794479880947661,-0.35219507491578,0.0266362309325045,-0.366713719433664,-0.447642641095118,0.803257111672888,-0.549098851849221,0.173817147556421,-0.50947360526318,0.299126133090161,1.25870928426353,0.130594026038639,0.815369904721156,0.479263723199256,0.103205097159371,0.566109330742715,-0.628141994137969,0.409642901692954,-0.514569961480552,0.945016428824379,-0.487111268414768,0.387804897542757,0.0650072868427623,-0.413680595484268,-0.0689073193053592,-0.254840011998817,0.809705696604885,-0.904716102265563,-0.300867712527622,0.82850154038053,0.723231705748476,0.941250989562832,0.0206731926895071,0.25393374163626,-0.194157722059935,0.120047254391397,-0.479072855823859,-0.240668559587962,0.136114966595155,0.338556546970717,0.629954756736257,0.55221130810318,0.552597302608189,0.379397414818902,-0.358527271726537,-0.376513830828026,0.74736169910524,0.236920486008748,0.498577242507599,0.132729437974054,-34379.3610276562,-25423.3895092958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"pruned_test3_bad_gradient",0,0,-25423.3895092958,5,"pruned_test3_bad_gradient",89
90,"random",0.00529235688381575,-0.00697026212227514,0.216687130347055,-0.236761567908739,0.389562775225738,0.166749665516017,-0.349768949550286,-1.02096995101753,0.79210886107123,-0.136829117230603,-0.142087881407823,-0.642244614117089,-0.39797150759217,0.175297621805221,0.453615042739548,0.7246999762021,-0.606814504715164,-0.423355185144219,-0.288601899143909,-0.424543096347642,0.065966994885607,-0.663312036357184,-0.780671225652726,0.474839936649239,0.0353848133691077,0.384609696937959,0.316642850262591,-0.564929295470953,0.345620406659273,0.138564079678617,0.403072582138702,0.444681072700769,-0.152306339801795,-0.0521506892852225,0.237579902559191,0.27069081460668,-0.0524669178232546,0.0100019667886541,0.110095864175866,-0.507953846628145,-0.647105005725353,0.325188217896121,-0.642628594391359,-0.28203486091544,0.0738552640111204,0.63566531582882,0.763971037617885,0.128181685307063,0.616476917946711,0.150765543407583,0.448264490368562,-0.344371760160274,0.115361822097704,0.260720568224774,-0.455469973699748,-0.201512246300517,-0.821427804768778,0.633550562538956,0.0783011954937474,0.169904649416515,0.407348838126944,0.451803401603701,0.0261619435723301,0.379035203251988,0.946007128464989,0.904834468099289,-0.3779839305529,0.212531010819841,0.169852529514098,0.589701673473437,-0.496262603791313,-0.0531277731317109,0.169643137181648,-0.127245506972098,0.380666788756853,-0.114214605356875,0.616670513745231,0.333247946909838,0.224747835995052,0.468451400495834,0.0484603244019672,0.522566270860843,0.684217010862194,0.834039662824345,0.580378386036641,0.423784758624849,0.82733788788779,0.890261779662536,0.330019609011575,-0.772264118975543,1.01659635537171,-0.508336490348292,0.0348352852807707,-0.850596028473766,0.00640080052256581,-0.0925607580448708,-0.290801155355761,0.611394587839022,0.129513579336926,0.215261142575182,-0.230779531025667,-18732.2657762762,-9197.15393658367,-9196.81526346463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2384.62687229225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"pruned_test3_bad_gradient",0,0,-9196.81526346463,5,"pruned_test3_bad_gradient",90
91,"random",-0.331306456815279,0.0597918998176239,-0.096011295612042,0.322512462891656,0.399040333488881,-0.32459040266692,-1.48070277533796,0.214096962283608,0.142834403623886,-0.128243915709914,-0.0659252604338439,0.343326103539599,0.557771548396636,0.635922876535915,0.168533769566566,0.748917949129827,-0.177372189064207,0.234196436321314,-0.375620861309772,-0.0922779722490841,0.399891256118693,-0.159109881210992,0.048781407645557,-0.363117140283373,-0.497001717237354,0.373351175062472,0.845416234102815,0.227821098387262,-0.742921487584747,0.144406397016719,0.5368580215564,0.0783310951432213,0.0510215751802141,-0.604133087528555,0.312636235300435,-0.085070469237782,-0.327884717350409,-0.129748124550077,0.265128340712406,-0.771641056138164,-0.404694446692667,-0.422947397919804,-0.0079840631457097,0.796914248648522,0.226721139121293,-0.31154754501029,0.858578324206173,0.730522268759087,0.872429069718346,0.14549101615132,0.341995270760177,0.419932452377332,0.671153980598757,-0.0639016736912822,0.383591720744061,-0.427061052720534,-0.305199182089923,-0.0782469192670106,0.415017921204536,-0.208018620884727,0.389544418247756,-0.352989846385159,0.373443574138597,0.73414018501062,0.120299245021306,0.900338550955057,0.307316164619283,-0.0468764682233466,-0.0229306625948507,0.250229234811293,-0.346278209807855,0.553040130553188,0.152884486538158,-1.05502414477223,0.72337747396141,0.311961184581905,0.367393125077422,1.20914099503218,-0.354192692830626,-0.583228748418239,0.515297909183428,0.0759563045529649,0.929078210545704,-0.343573568596793,-0.0274945783409587,0.0700843752555933,0.219995287534567,-0.659153032538572,0.0529087603050019,-0.288872888706824,0.333950947552946,-0.180152450752805,-0.822488538138208,0.280160624300524,0.912377474919777,0.41951393559599,-0.864001807850833,0.478346150768921,0.206216193251312,0.572287300615571,-0.058037591184218,-15961.7869259502,-8929.74450818608,-8523.22898984446,-8312.98228689536,-8216.1069219093,-8182.20860278162,-8178.05137806775,NA,NA,NA,NA,NA,NA,2725.78219980446,2514.11311432367,1153.21067011157,1031.7952460666,197.648421427689,NA,NA,NA,NA,NA,NA,5,"pruned_test3_bad_gradient",0,0,-8178.05137806775,5,"pruned_test3_bad_gradient",91
92,"random",-0.271193440933321,-0.167583593527795,0.660811619275472,-0.13441142568974,-0.483432343876457,-0.767663873123491,1.28395506639729,-0.652385975983412,-0.13124077357601,0.261845581364823,0.837502518878917,-0.35992139790357,0.10839627770267,0.490731195751578,0.423128216718324,0.760553230904043,0.15600679814049,0.510549985508815,0.235215108751832,-0.101627552747237,0.184566735019495,0.144282914324848,-0.162051287460427,-0.144526640267645,-0.0771345353331709,0.506377005635306,0.975427211607908,-0.0822211814853162,-0.452573482508604,0.490555961974896,0.880124025335535,0.571627413560636,-0.35730917269287,-0.449468251131817,-0.204582882766985,0.750899438107232,1.06348802761429,0.727591183786272,0.232166314857975,1.48056148029623,0.818557577382811,-0.220626072115363,0.135062828654024,1.29532090577582,-0.0293688201108373,-0.0118010642900223,0.874290469652042,0.226304845297709,0.294872981086373,0.0743499284302859,-0.346557882981109,0.26107802043606,-0.697734729339165,0.196329875466183,0.133125821869848,-0.556827957352635,1.09467796186216,0.351241407435705,-0.0496687613858617,-0.429902570809839,-0.350939358130826,0.427744629448222,-0.275507166149663,0.331843479205854,0.459782026852481,0.802509507746436,0.620297919298172,-0.464645309478277,0.223302703728497,0.151903585816481,0.141873689421836,0.0958472359205437,0.15567655223644,-1.08705504772195,-0.616726415810952,-0.857688074710667,0.748450645869587,0.889415441622239,-0.340342820940839,-0.247818953147238,0.267610476133414,0.882030882327817,0.876974516599439,-0.187387191180583,0.180157300300326,-0.149834534615251,-0.236082313835304,-0.212691553767823,0.466107255429248,-0.0755587822070957,0.0852534747848323,0.515398059173124,-0.30277298886804,0.548988813520144,-0.66592270648431,0.703031434919724,-1.02202633573832,0.0266357215913013,0.822852300484665,0.692441983036697,-0.0959151472901057,-21608.2594944857,-8851.10873431261,-8556.45000992283,-8310.40411127249,-8263.95637427541,-8254.44409582942,-8252.78033218417,-8252.56992178223,-8252.53958477584,-8252.53361585884,NA,NA,NA,2251.17345890827,1445.5457145459,857.740175736895,870.561052914923,434.700753206711,97.9956818701881,37.5075729951264,29.1267541018314,1.91097948515502,NA,NA,3,"test0_worse_conv",0,1,-8252.53361585884,3,"test0_worse_conv",92
