"row_num","gen_method","b_Price_1","b_Acceleration_1","b_OpCost_1","b_hev_1","b_phev20_1","b_phev40_1","b_bev_1","b_bevRangeRel_1","b_noBEVFC_1","b_american_1","b_chinese_1","b_japanese_1","b_skorean_1","lambda_ICE_1","lambda_PHEV_1","lambda_BEV_1","b_Price_2","b_Acceleration_2","b_OpCost_2","b_hev_2","b_phev20_2","b_phev40_2","b_bev_2","b_bevRangeRel_2","b_noBEVFC_2","b_american_2","b_chinese_2","b_japanese_2","b_skorean_2","lambda_ICE_2","lambda_PHEV_2","lambda_BEV_2","class_intercept_2","b_Price_3","b_Acceleration_3","b_OpCost_3","b_hev_3","b_phev20_3","b_phev40_3","b_bev_3","b_bevRangeRel_3","b_noBEVFC_3","b_american_3","b_chinese_3","b_japanese_3","b_skorean_3","lambda_ICE_3","lambda_PHEV_3","lambda_BEV_3","class_intercept_3","b_Price_4","b_Acceleration_4","b_OpCost_4","b_hev_4","b_phev20_4","b_phev40_4","b_bev_4","b_bevRangeRel_4","b_noBEVFC_4","b_american_4","b_chinese_4","b_japanese_4","b_skorean_4","lambda_ICE_4","lambda_PHEV_4","lambda_BEV_4","class_intercept_4","LL1","LL2","LL3","LL4","LL5","LL6","LL7","LL8","LL9","LL10","LL11","gradNorm1","gradNorm2","gradNorm3","gradNorm4","gradNorm5","gradNorm6","gradNorm7","gradNorm8","gradNorm9","gradNorm10","gradNorm11","stop_ef","stop_status","pruned_optima_row","end_conv","end_LL","end_ef","end_outcome_status","end_index"
45,"logit_random",0.0588409619886122,-0.1405997472582,0.170314650791761,0.171500531654391,0.0441447741890399,0.110133442551657,0.174850874720386,0.511428485613607,-0.298057624571977,-0.0588581119387727,-0.845144249979349,-0.0982343246302312,-1.09442032174759,0.469415761008859,0.864378981986083,0.67372168768663,-0.0343647867110115,-0.0672786293455446,-0.244018280485257,0.0677319958134593,0.00531322062623025,0.364701501258528,-0.119559556357082,0.314125068170722,-0.470736929427713,0.0558544412078112,-2.96163227482954,-0.0533173192716885,-0.46822322821739,0.0757053099246696,0.0786850701877847,0.821375940577127,-0.248625333841796,-0.037963744719425,-0.0902744798451757,0.0992485791573822,0.0845536833182628,0.0136539082383658,-0.00487507583590932,-0.211959281355987,0.652421264537055,-0.111801449933608,-0.191014542234918,0.407117665314703,0.00138020777420305,0.0924571807229917,0.859965663840994,0.467907567173243,0.186317006880417,0.15842441789422,0.0403679226612315,-0.130132098320076,-0.199168114919387,-0.0702549353146244,-0.018920221280035,0.158828476357027,-0.45020155259967,0.205918245334397,0.00770128571869855,-0.0683295003345487,-1.13712704487347,0.0133840302417258,-0.707909381862676,0.468013086481951,0.795416380986571,0.315241647390649,-0.264223294828267,-11951.5434699126,-8471.41133839275,-8321.33194790168,-8292.91035254435,-8257.18264474822,-8252.68233910499,NA,NA,NA,NA,NA,NA,1962.91429507331,1621.94024905364,1261.77488203384,546.675822327559,226.539468722447,NA,NA,NA,NA,NA,0,"pruned_test1_too_close",24,1,-8252.14344321666,1,"best",10
46,"logit_random",-0.0610671507781778,0.0047392641917483,0.0373334474039135,-0.0176263690099173,-0.023215250985742,0.193902418902264,-0.534845608803258,-0.210041635814544,-0.298277666671263,-0.101531039831185,0.0115897569048242,-0.177129245494844,-0.170725714256734,0.0244289296073839,0.501636163643561,0.123168215383776,-0.115881448416687,-0.124079952141965,0.0705533162222263,-0.0572618950667804,0.0403850696367383,0.0871434117464914,-0.352193020437886,0.189353326255561,-0.136106336163808,-0.254156691189153,-1.75392696920882,-0.10529053574164,-0.119361199158684,0.906292225890793,0.374110111519694,0.505753222224303,0.265211499605285,-0.0316910313733297,0.00531011067129478,-0.1752758035908,0.158565170187105,0.0142424332273412,0.0976018835036491,-0.296732089709838,0.563871434429186,-0.309196116906076,-0.117538853464639,-0.720346168417396,-0.0194607609954779,0.0764828788218026,0.813116024918854,0.694143876773305,0.732686591623351,0.131572252525187,-0.00549853780262494,-0.0922632554872462,-0.0706440234907454,0.0364555067059744,0.016212878552147,-0.0801341013331888,-0.389897479728695,0.192469573146585,-0.312723130033191,-0.174558121885837,-2.07966130632413,-0.0416448683292075,-0.271726584663278,0.621380577520467,0.482922277245671,0.737466409285553,0.105309316706639,-9372.58029331103,-8647.93449671257,-8325.29841644575,-8269.52275525484,-8254.58563334668,-8252.4826328582,NA,NA,NA,NA,NA,NA,4788.5968957865,2166.60125195689,1708.76339350562,617.904860850148,235.209686271006,NA,NA,NA,NA,NA,0,"pruned_test1_too_close",3,1,-8252.14344321666,1,"best",10
47,"logit_random",0.0495826550866543,-0.228866313641488,-0.182388852308357,0.052730514118771,-0.00235833667856967,0.209547035402518,-0.333678229020013,0.574986388309125,0.142478985948362,-0.0449681558499136,-0.657594558536645,-0.143763765465487,0.0689829585366623,0.238823549835943,0.333828787906095,0.243517146920785,0.00310232703103366,0.0369352642790794,-0.0997056704485612,0.0298076173222089,0.0200028971721214,0.274417541850914,-0.419790875583248,0.580436266014987,-0.330842385598499,-0.0559370523638318,-1.08357066390194,-0.0217265472277205,0.161099016963971,0.220310094016604,0.920585406553,0.59342929890845,0.00325528608926521,0.0328443772348899,0.0144831023497046,-0.212768585827823,0.105913819859127,-0.00352955739382807,0.0408114345900818,-0.206406372474847,0.187648738389202,-0.623251614050744,-0.1090550320402,-0.341640750524098,-0.155886441797353,-0.530373975302892,0.987458049342968,0.572553279888816,0.394948524036445,-0.0834448616479223,-0.0723028105878252,-0.135812330495285,-0.316149720148592,0.0446678240524239,0.0296947508384613,0.159771154247746,0.0559027397703201,0.68252372863414,0.0304536960766029,-0.101096400387805,0.0518108457602662,-0.0669793592184806,-0.449952148638306,0.45090791051276,0.73444994631689,0.752671540169977,0.625380957288412,-10857.1522773352,-8657.15017181999,-8370.64828993257,-8276.46228371221,-8254.91562129961,-8252.48830897365,NA,NA,NA,NA,NA,NA,3635.95072133447,1986.44564050629,1629.61888425877,709.759106598907,259.241846034422,NA,NA,NA,NA,NA,0,"pruned_test1_too_close",73,1,-8252.14371196823,3,"test0_worse_conv",88
48,"logit_random",-0.0812301822235289,-0.0137906252023595,-0.00494789118866579,0.152141844921865,0.0015050920545718,0.163490328188909,-0.247844464947184,0.0418367040066326,-0.433558884892815,-0.188218434097391,-2.55684019053505,-0.123807208514638,-0.511667701736183,0.287013449245133,0.46598767049145,0.444476941367611,-0.106700096914053,-0.0678045355130346,-0.00692256545252457,-0.000626248171308616,0.0144490791807696,-0.000174407561718964,-0.303747691409517,0.0208213709104464,-0.256828852694116,-0.095144708934054,-0.748841700702518,-0.0290599049790891,-0.37906234400855,0.571909467238002,0.163213094114326,0.174910920443945,-0.371927055695955,-0.127159753475208,-0.146161639508143,-0.229827380981159,-0.0681885861673134,0.0236407793259685,0.07217078273255,-0.526137029769104,0.701251211730356,-0.0787392680106391,-0.264973237982339,-2.33539825293401,0.0885038162038412,-0.681657795013352,0.917379694674164,0.10240684309043,0.0545552502432838,0.0958386154420927,-0.0384711079935732,-0.0380168602531851,0.00109344865242998,0.108613658220782,0.0131869781767695,-0.104191117413177,-0.494864722889675,0.212530081355272,-0.183058681450685,0.0584657881386306,1.91565475296265,0.0375462157228503,0.318959703188677,0.836696580457501,0.986101562031545,0.119762720484287,0.578679841001537,-11242.2873534976,-8974.13093748225,-8715.90271104029,-8641.2129209505,-8608.41304159746,-8541.86059251571,-8529.38254378619,-8528.37270772325,-8528.22023429707,-8528.18615472223,-8528.18604912792,NA,2118.54959539796,1051.88833615227,1099.03085510656,1775.27717648266,406.079040229069,153.088708419234,34.1239546291627,17.6202608733147,6.89797660980606,16.44512853276,3,"test0_worse_conv",0,1,-8528.18604912792,3,"test0_worse_conv",48
49,"logit_random",-0.030114345262182,-0.132295790118077,-0.0978449576311355,0.0230007027746239,-0.0101896725855441,0.309782669429445,-0.134201256782,0.379749331496118,0.150491220934365,-0.235645689832181,-1.35948388406682,-0.114170372447176,-0.154292726806916,0.621857265471481,0.241960825934075,0.150758439623751,-0.119220997487646,-0.0148486573400911,0.0827617743931047,0.0889986062142195,0.0371020291706503,0.116933873040916,-0.500912296690578,0.405772767660023,-0.483714527901435,-0.00244119850673928,-0.793643692928294,-0.0996248117129587,-0.501626658083288,0.611201811586507,0.200675522894599,0.948442862969823,-0.136432675316548,-0.114492136677453,-0.115361250171687,-0.228355060550942,0.0493996424004918,-0.00306947646403593,0.159573713761912,-0.354407324814417,-0.16237228956178,-0.202977090942952,-0.158837729332912,-2.72528934821026,-0.0470745245355664,-0.59303294645173,0.542504189773463,0.135400981353596,0.954331452632323,0.366805719353832,-0.0608893613703996,-0.135125942844929,-0.22774887402721,0.169535006491545,0.0232071275283918,0.186510273122531,-0.340075697016808,0.42525589204766,-0.678891747591001,-0.144474833185317,-3.12233883376643,-0.174598516058187,-0.00457932376737846,0.485348185207695,0.144896748941392,0.440777987283655,0.715600467262614,-9969.86385152163,-8477.04082079651,-8300.31526872077,-8256.64246052135,-8252.71872627346,-8252.20521082963,NA,NA,NA,NA,NA,NA,2126.50972496311,1416.34022369599,586.529378156365,271.14866529364,90.3504754550271,NA,NA,NA,NA,NA,0,"pruned_test1_too_close",69,1,-8252.14361970516,3,"test0_worse_conv",69
50,"logit_random",-0.13119658507087,-0.081186235753874,-0.334462199329324,0.028243978952294,0.00350111159374758,0.0620088878801135,-0.556826887752561,1.0674095987207,-0.111007472160606,0.0353577241011347,-1.27574397084113,-0.0536614320449658,-0.783647638577179,0.812537107928656,0.160298613528721,0.388775261030532,-0.186693243909521,-0.105631341854801,-0.0687741568965523,-0.0979268807567673,0.019573034945759,0.0665054886769327,-0.220820933338395,0.663543260750919,-0.400354814559059,-0.0540757676676163,-0.774145041343531,0.0547764167576494,-0.793252977698038,0.289688836988062,0.943596212905832,0.536710444069467,0.167183762591247,-0.0425466993481529,-0.270571230377881,-0.013471377267275,0.142381359980618,0.00119611646171794,0.120039016848779,-0.145490312400844,0.109954588518974,-0.34574267560349,-0.0638698301109379,-2.48031049855388,-0.0340574628218779,-0.368562197204843,0.266677550785244,0.311040355628356,0.419769801879302,-0.0193905498179093,-0.144659155343997,-0.0850130433393078,-0.312823594503701,-0.00371555363091886,-0.00295891404654525,-0.0111538631567072,-0.172703506473464,0.0122369728820251,-0.380678981723148,-0.169773660966466,-2.05231291492464,-0.123410499926306,-0.373160843270684,0.181528415014036,0.5905979971122,0.188502390664071,0.139493347445859,-10229.3747591499,-8763.82735443407,-8608.8340060485,-8538.99984223676,-8530.51974328452,-8529.28128234762,-8528.99526238625,-8528.80655170794,-8528.69130946403,-8528.69123087037,NA,NA,861.055061237841,937.427185663748,443.857843621562,304.843500370704,16.3567203282244,11.5691591769864,7.93921383238997,6.65735859365058,4.58512955474048,NA,3,"test0_worse_conv",0,1,-8528.69123087037,3,"test0_worse_conv",50
51,"logit_random",-0.0451482510161962,-0.126934263826414,-0.161004486160589,-0.0482485611364341,-0.0269046540170078,0.392796449958251,-0.0658754680730587,1.03363209612108,-0.0416328797029812,-0.0943596984288917,-1.06387816718422,-0.122781261122786,-0.786234375620397,0.830101586584933,0.169089631852694,0.335508880070411,-0.119805778787171,-0.209459696976765,-0.221991340672878,0.0675692551792843,-0.0221429825006121,0.0624249561129677,-0.813583546256553,0.103520946048843,-0.316287981251478,0.0343315198807669,-0.730006705243137,-0.0549452193494613,-0.174526391454883,0.468774874005467,0.389541243761778,0.768533436688595,-0.75953684845326,-0.0540147089181247,-0.231506502346501,-0.255290268179238,0.0269367119847164,0.0189006871144378,0.309878843213262,-0.427070475242816,-0.141476617502988,-0.122510940328292,-0.0582611880694918,0.298597246918014,0.0969490327385515,-0.337288177715719,0.158600816428661,0.684836521381512,0.686780209769495,-0.356758627878444,-0.0346426751752199,-0.128968341529833,-0.202201266416407,0.151795669466373,0.0112944499032542,0.144531676150787,-0.394573854410668,0.157059881519014,-0.430903748090803,-0.250403059539415,-1.17211407602122,-0.0902343464498578,-1.13889964894767,0.941776731507853,0.668664784608409,0.320900765168481,0.255948259148772,-9724.16629281639,-8597.4807541624,-8311.24279526376,-8265.0534740641,-8253.3442342409,-8252.27100977461,NA,NA,NA,NA,NA,NA,6207.08955885865,2232.70449564631,792.78564981158,263.972681049061,97.6017874039919,NA,NA,NA,NA,NA,0,"pruned_test1_too_close",3,1,-8252.14344321666,1,"best",10
52,"logit_random",0.0951374080220994,-0.0293956666079211,-0.330446171229379,0.0747406873406,0.0371349317976486,0.101474698683826,-0.273117881112238,0.514313593631528,-0.542646237211453,-0.0331701370047139,-0.803654765429875,-0.0740113613759717,0.142910915579633,0.14734029726591,0.726072094119154,0.68591073368676,-0.0453791980948085,0.129257642678339,0.00640756193941518,0.204434281652738,0.0147663984264714,0.073582904690889,-0.0838204471899879,0.14367872597213,-0.436047458774481,0.155465851323194,-0.101294934522618,-0.0294675760605562,-0.219353976692388,0.572218367187306,0.5864592877822,0.0568232957739383,-0.328424918091907,-0.162584353447959,-0.0850557515321863,-0.212668853187749,0.270044370611003,0.0247372540541087,0.225022217137109,0.0333278722873584,-0.175591226146859,0.0416758697255019,0.00696873757420206,-0.159911785365067,-0.140743649155496,-0.742676401334562,0.720707384957932,0.791748289950192,0.579239050974138,-0.335376244821672,-0.0282718638826839,-0.235860038898297,-0.145307323677794,0.098045997882322,0.0178982973340624,0.214716272977525,-0.40281623058567,0.376019691289203,-0.15366640865316,-0.156845429668023,0.27570636914244,-0.107516234198317,-0.710053121073661,0.125928632863797,0.817633369429968,0.768953566001728,0.0569260485417386,-11090.8857846636,-8587.15055995907,-8343.49527900786,-8266.29597009573,-8253.9007673633,-8252.33161454176,NA,NA,NA,NA,NA,NA,4613.51640635885,2117.29922331804,600.59444463755,318.558319615319,130.907190008899,NA,NA,NA,NA,NA,0,"pruned_test1_too_close",11,1,-8252.14559177478,3,"test0_worse_conv",17
53,"logit_random",-0.0297027235710127,-0.124881821740024,-0.0731873732517184,0.109426945424476,0.0268360110549623,0.104818799158506,-0.178030303454656,0.317503370551468,-0.322199111213025,-0.126996311224751,0.493607936233462,-0.127677845630683,-0.671025063151016,0.749287427230738,0.614430673317984,0.205323245362379,-0.0609042909505368,-0.0755486766852365,-0.230943880116877,-0.0434774887929201,0.036777792228402,0.0637396696743968,-0.12601226927154,0.283917764870816,0.286871135055826,-0.0760689946480826,-2.90128381051107,0.0601273177364852,-0.58675071219089,0.964919267748482,0.229127978007309,0.120483290879056,-0.438904093034844,-0.0928004246730667,-0.0546745384351836,-0.266025118636284,-0.0175961798379596,0.0043271450117299,0.179435001802119,-0.269106847836804,-0.298615306648648,-0.736179866430649,-0.205553716569177,-1.60618856772597,-0.110918873288306,-0.319639567333601,0.39666159989778,0.088138542752713,0.282749271579087,0.301637038857072,-0.0969447364134848,-0.0261530001299114,0.00339940152126018,0.106709889869207,0.0315413326459056,0.252518836426595,-0.148003230715489,0.340125325290547,-0.52956280757523,-0.0502605063024038,-2.25451939620553,-0.0348319126452952,-0.832278511559751,0.714346582065336,0.445181073192507,0.987208572300151,0.112835549629214,-9831.90159505162,-8619.52644150489,-8400.65556714968,-8302.20523776995,-8265.44414180983,-8254.96841722982,-8252.56668404016,NA,NA,NA,NA,NA,3269.47039485065,3506.86129467933,1783.79999002643,1362.88812743301,698.308786121681,309.262530174341,NA,NA,NA,NA,0,"pruned_test1_too_close",10,1,-8252.14344321666,1,"best",10
54,"logit_random",-0.0678899546876512,-0.111714766497084,-0.314689682665814,-0.0755955293712053,0.0750723657946094,0.350821387977819,-0.575511361133321,0.714207899854148,-0.0587265340956823,-0.273379909189963,-0.279766847273666,-0.0150118166329152,-0.360646804795141,0.848842931217514,0.542710392242298,0.909824640084989,-0.152330000157122,-0.0204614300630016,-0.207516647845682,0.0397462180338577,0.00416133205017825,-0.0289330771916121,-0.412363482697409,0.138288755354978,0.434273989521824,-0.239743559149483,-1.57998719329669,0.00993801711888979,-0.282745233207509,0.597087197410874,0.074525014036335,0.698359888042323,0.159662793450245,-0.0608933302669004,-0.0761696596489616,0.0287001817043999,0.00411943768453191,0.00993586856235271,0.080135845525444,-0.650261289559314,-0.0793339646030619,-0.05886408177411,-0.135708331853465,0.582709408685873,-0.0433699087425505,-1.35939321352493,0.809194364994764,0.442181819109246,0.677918181177229,0.305475992092418,-0.153327628918792,-0.199962428634524,-0.0760440612500178,0.104974317801861,0.0196755455677116,0.0669383939922247,-0.461587001247572,0.388459289383286,-0.163721245983454,-0.126368442098404,0.442349125258673,0.020069207635784,0.161740550261358,0.967592037194408,0.703887274791487,0.150175871620886,-0.522906293092296,-10032.3170598997,-8654.95950168367,-8379.87414130285,-8272.39263178733,-8255.15443203125,-8252.60112788312,NA,NA,NA,NA,NA,NA,3016.40329214657,1683.58136699745,979.92616894657,339.402659699782,241.297274932913,NA,NA,NA,NA,NA,0,"pruned_test1_too_close",3,1,-8252.14344321666,1,"best",10
55,"logit_random",-0.120760360960266,-0.20084905413903,0.0722181313806786,0.0563786169683876,0.0301144677542293,0.21634930915753,-0.730623297127724,-0.183517197344378,-0.721946929438873,-0.143978260317244,-0.145852417852258,-0.00335746295669966,-0.479361020887593,0.504962993036024,0.657066043079831,0.820363221857697,-0.105453946444205,-0.167034363231481,-0.0693395197966778,0.158285408391424,0.0112104889654241,-0.0357737998117207,-0.202576790560669,0.600418007882883,0.0568532185395081,-0.111033122297995,-0.726090322547603,-0.0972983250517426,-0.316175687819083,0.199734739004634,0.675357272680849,0.138032769374549,-0.082671507490931,-0.0287232487216366,-0.104506168930717,-0.132010471297471,0.076942745721915,0.034823063831747,0.208001411289237,-0.116347747267559,0.097736206793326,-0.781816329856546,-0.0474493545993897,-2.62201926643456,-0.0423782927763666,-0.777598255100596,0.731179785314016,0.0249341121595353,0.538884999398142,-0.278950124786235,-0.0519984849210098,-0.0828163348509055,0.103847489311389,0.1219277757893,0.0154575136878279,0.142235609042392,-0.0309373599291404,0.781615186167076,0.040667720754185,0.000474271403395288,-2.2589438763818,0.0451723127390494,-0.839936858350919,0.61082375368569,0.65580813288223,0.17241116578225,0.158308431896334,-10157.249281002,-8449.50826876952,-8312.71364465195,-8281.65425257361,-8255.550356035,-8252.68610494799,NA,NA,NA,NA,NA,NA,1370.85244935689,667.803855752954,805.871062851777,244.141189763258,207.099163062889,NA,NA,NA,NA,NA,0,"pruned_test1_too_close",9,1,-8252.14361970516,3,"test0_worse_conv",69
56,"logit_random",0.0162550664315046,0.0615939794048152,-0.323250344738509,0.063824472517738,0.0306816547511122,0.232667409242723,-0.44945353253492,0.337163975923205,-0.584877720406664,0.195753102333569,-0.957851330789936,-0.0714001568639489,-0.740937833689112,0.120794846317731,0.236383570837788,0.472079046629369,-0.124145611286926,-0.0754444833447223,-0.185910114782949,0.132860994576222,0.0564484168906845,0.107265595295569,-0.138851156684772,0.487896678289118,0.0304434689794224,-0.0690113220625639,-0.499004530512832,-0.138270239194485,-0.567094590458405,0.213499073414132,0.933167192540131,0.402806777190417,-0.04283058150848,-0.0444973923845247,-0.132499526538373,-0.281996567730427,0.179359604339396,0.0275816559909314,-0.0365065106085723,-0.241287697541331,0.69399909183258,-0.39098187018188,-0.0824031776684093,-0.654778790128335,-0.137418661104393,-0.623803699121255,0.980714209335856,0.0579131425637752,0.127802063729614,-0.492870818545998,-0.0838295694393486,-0.0316597573239641,-0.135873460864528,-0.0176430553227836,-0.0249845228096588,0.226586085142115,-0.463098116791802,0.853624031947106,0.207829193551108,-0.0571721750889626,-0.951876509106719,-0.0827580952168006,-0.0149822760944422,0.286055177869275,0.876292399917729,0.731102606817149,0.14466195038504,-10378.3706808055,-8676.04147219644,-8429.40672560638,-8415.35658984991,NA,NA,NA,NA,NA,NA,NA,NA,3933.57080723723,964.317458581783,NA,NA,NA,NA,NA,NA,NA,NA,5,"pruned_test3_bad_gradient",0,0,-8415.35658984991,5,"pruned_test3_bad_gradient",56
57,"logit_random",-0.156707270786331,-0.11513001406,-0.263161796987705,-0.0101165731359425,0.00916336851146898,0.658572037537044,-0.118822497652342,-0.128777593951625,-0.138891127509888,-0.219127718418443,-2.16986547112048,-0.0147053980449839,-0.505748383724209,0.448479103371501,0.0252769644046202,0.802797893481329,-0.0288091169074078,-0.146821109448753,-0.163864105761048,0.114928480224489,0.0256650960122498,0.142715416536192,-0.371805617974951,0.419931468622442,-0.451348571913891,-0.133522224346914,-1.50514756859738,-0.106981871372697,-0.601205265299627,0.280945560201071,0.17592901380267,0.519498017178848,0.583809476393117,-0.0129258205874441,-0.234423908004374,-0.0135468050100741,-0.0118060526167663,0.0429277514008452,-0.0936501493858953,0.0363364134522375,0.397092338525401,-0.084000481911348,-0.05104087613632,-1.1728454208828,-0.160726556090655,-0.117442438137154,0.387889237082563,0.475510274311528,0.880956235122867,0.47731122901231,-0.0609279180361725,-0.0769409837469646,-0.192085451226084,0.114070961201422,0.0280499786418567,-0.0851073206423859,-0.0902229247232334,-0.0255871764370694,-0.408876712938551,0.0362710591813359,-0.778259118508826,-0.0567093527634087,-0.244002822662795,0.357765753106214,0.598991554072127,0.822350681554526,0.147624729626317,-9292.31234845638,-8822.79936048243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"pruned_test3_bad_gradient",0,0,-8822.79936048243,5,"pruned_test3_bad_gradient",57
58,"logit_random",-0.0878012869023903,-0.246163326618447,-0.223420171434419,0.124370131373125,0.018394993962234,0.111007089297726,-0.29197567681348,-0.373863544981043,-0.450518501531415,-0.0252556820715402,-1.75630896267773,-0.136128827166703,-0.403154403102016,0.370508660306223,0.530894531486556,0.290136583573185,-0.0615226996865895,-0.135693157561202,-0.186014296302715,-0.0817812761356885,0.000111938680006474,0.222122794967251,-0.0727508534418382,0.335725485729402,-0.258683460073508,-0.392057484526564,-0.925878391594056,0.0534283356293239,-0.34897082322188,0.101381214512512,0.921460067890584,0.084820200977847,0.0223953815205307,-0.149073641685684,0.0648190789587404,-0.138852409748495,0.0820255562870704,0.0253623336826464,0.174658073289765,-0.446054742612757,0.190466322686467,-0.254716549271246,-0.26702310292483,-0.549626575813321,-0.04565178486672,-0.426569083186732,0.180575915984809,0.0604916478414088,0.613787427679636,-0.254698279246011,-0.0810936869675584,-0.16706096301786,-0.0254508927828246,0.0910825813558325,-0.012445897377476,-0.0966150629888929,-0.433626637941328,0.341093664369713,0.127919393602774,-0.0144340938775941,0.76966681222227,-0.125778324922096,-0.436086382340517,0.16310741303023,0.639260308491066,0.725324067543261,-0.365502266922358,-10970.4676433196,-8642.02982541148,-8467.04141778323,-8329.88990989189,-8268.58967543458,-8254.68681758361,-8252.47903935136,NA,NA,NA,NA,NA,1848.90948217045,2806.05423977183,2446.25002042051,917.754992529877,361.628224889326,93.7657247477198,NA,NA,NA,NA,0,"pruned_test1_too_close",26,1,-8252.14371196823,3,"test0_worse_conv",88
59,"logit_random",-0.00125909807568382,0.0277007920658722,0.118343928061879,0.065930180497427,0.00283326828115263,0.282455065512142,-0.531587581561816,0.452490395343424,-0.554002076463463,-0.0684575570575341,-0.667335166606354,-0.106224096359406,-0.566657400143094,0.0357001658761874,0.211378705082461,0.955117324837483,-0.132111397596236,-0.124762409092436,-0.126011996133566,0.115408947335699,0.00605313222601676,0.133012506797692,-0.303252308334166,0.328469880817637,-0.127587637025798,-0.0701529704427577,0.579355598143204,-0.0294674291987872,-0.247053246347472,0.287682834272273,0.703307497357018,0.608858048100956,-0.822323366510422,-0.0719180662766092,-0.0453368476711758,-0.0842512009664514,0.117777939889473,0.0167831289852003,0.00278551334204305,-0.273624048504908,0.435195060347261,-0.388265695433533,-0.169978629510701,-1.80457286371366,-0.0284070351684606,-0.438737302741412,0.671691546896473,0.215249743685126,0.201755311773159,0.315885450246192,-0.0470583643124851,-0.0286334792524022,-0.0381666013345299,-0.0506127816725248,0.0297140364495867,0.446070843979697,-0.444721262100795,0.117985418060195,0.116132722307799,-0.214813883319066,-1.3538167785244,-0.138051387512451,-0.522127485689357,0.850520912315696,0.379569004303776,0.616104807402007,1.11681778899259,-9313.6809486826,-8633.94461832693,-8520.91725888952,-8439.21206672447,-8296.59233523467,-8259.20557774119,-8253.1211530889,-8252.26921827046,NA,NA,NA,NA,2201.3953079305,1521.66866237888,951.329714666319,718.239600273598,792.117417682133,390.478880647232,147.823057953847,NA,NA,NA,0,"pruned_test1_too_close",10,1,-8252.14344321666,1,"best",10
60,"logit_random",0.078544455285972,-0.0564677616932057,-0.243196896581897,0.074898559298726,0.00947272328399944,0.200492275117437,-0.0242733691604433,0.280852048600653,-0.0603826941433176,-0.086492011967621,-1.36065241514115,-0.0671459648955478,-0.65889941894555,0.76515523779206,0.538771328115836,0.84902208251413,-0.087306275893424,-0.0321345872582764,0.0653117179534735,0.188308391733669,0.00160164087968788,0.0601741773333316,-0.326165889492342,0.244692166404457,-0.524384876165136,-0.0809755775631073,-2.41808289569365,-0.0360007763628957,-0.504229430251598,0.838283335296437,0.328085522968322,0.780242195748724,0.564504090889627,-0.132344874184516,-0.104696570254509,-0.157037751708682,0.142108133058053,0.0270516567710533,0.116064199905415,0.144953216197327,0.0588807131854592,-0.542709533830469,-0.226792647501272,-1.92543311872788,-0.0691073802541725,-0.681443969709845,0.254076544558629,0.0604505183314905,0.741251110029407,-0.588376376935718,-0.00811760098813812,-0.14900990757971,-0.0278864998021763,-0.0820646877671607,0.0443192469510694,0.23261029564833,-0.385183703431027,0.507344079259152,-0.300395998720533,0.0282416154968684,-1.33233149849892,-0.0648121527041673,-0.284869286853304,0.392237431849353,0.0540178002323955,0.973483642861247,-0.0279298649397905,-9970.56780084794,-8492.1470501659,-8374.53499458921,-8321.61673776846,-8307.81673039622,-8282.15119031288,-8257.37454799391,-8252.56166199881,NA,NA,NA,NA,2151.29164533264,1704.47128487863,636.151386596645,312.724277375501,605.165107958394,308.899134569697,172.35343701717,NA,NA,NA,0,"pruned_test1_too_close",69,1,-8252.14361970516,3,"test0_worse_conv",69
61,"logit_random",-0.0639462030211476,0.166170072122728,-0.143458079190267,-0.0418385669127637,0.00832198458807411,0.271267948426782,-0.572160398733191,0.452396691751117,-0.098612100611301,-0.185408937948587,-0.565422744397349,-0.0162346166975556,-0.487009175407378,0.365277433181182,0.105805071787909,0.733497234401293,0.0539402338932401,0.0473170805504316,-0.220963068001501,-0.106442607608017,0.0117652471647243,-0.00153187112409289,-0.131314775931489,0.723119201041642,0.0329585618380817,-0.112646439766921,-3.44697466319229,-0.0335622355734605,-0.275716252368167,0.616962118158117,0.726004679645412,0.0659144656267017,0.198062173282839,-0.0653209115988764,-0.143605041256675,0.0489886567197333,0.155624288090936,-0.00670066837572951,0.0533297988596803,-0.236861608383093,0.681457964820602,0.100204192463726,-0.171491240831316,0.811770961180479,0.0651165904286788,-0.400021619758644,0.936221935581416,0.276915304497816,0.222768660984002,-0.130943526034179,-0.00625692231974002,0.0850450780524653,-0.0844767566912379,-0.039128211997427,0.0206534971686922,0.113930883353809,-0.417147386581546,0.397726831746098,-0.0382063675505163,-0.239481044240042,-0.496325989670702,-0.061956288770637,-0.319880426628793,0.222225693725049,0.983256666539237,0.512883524238132,0.617357344846287,-10612.2165788497,-8527.73006400643,-8359.1117955005,-8269.64480926904,-8255.48455228928,-8252.75432962703,NA,NA,NA,NA,NA,NA,1024.54919434875,1227.10301348147,1192.98404164108,669.963279835035,285.428104726401,NA,NA,NA,NA,NA,0,"pruned_test1_too_close",3,1,-8252.14344321666,1,"best",10
